transcriptID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	V2	uniprot_accession_ID	gene	V5	V6	V7	V8	V9	V10	V11	V12	PSC.0228	PSC.0187	PSC.0188	PSC.0174	PSC.0190	PSC.0231	PSC.0230	PSC.0219	PSC.0177	PSC.0186	PSC.0209	PSC.0203
g16351.t1	38.4312986267592	-2.83076175173621	0.608496488097196	-4.65205930865463	3.28636522813302e-06	3.7962850245926e-05	sp|Q53FZ2|ACSM3_HUMAN	58.942	548	207	3	100	1698	39	583	0	696	12	10	15	11	1	4	161	57	34	135	14	126
g5322.t1	105.612809560455	-2.85689688173587	0.772164041169747	-3.69985745180257	0.000215720602220384	0.00137717945597493	sp|A0A1D5NSM8|SVEP1_DANRE	26.367	713	428	27	2884	4932	427	1072	5.73e-48	193	19	24	27	56	7	0	306	263	36	260	456	73
g19430.t1	198.394970449745	0.944941761394896	0.354069299468401	2.66880456117949	0.0076121729736874	0.0266059169626561	sp|A5D8M6|SBDS_XENLA	66.534	251	56	2	7	681	2	250	7.89e-109	316	210	250	115	289	235	156	212	125	158	131	236	106
g894.t1	251.118505742992	2.24202198954958	0.595508432592682	3.76488705590352	0.000166624380485823	0.00110481048761003	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	505	90	91	405	537	225	157	82	108	54	40	144
g6733.t1	20.5297730204125	-1.81434663709852	0.487587685905833	-3.72106738858233	0.000198382485979176	0.00128195679058491	sp|Q96JC4|ZN479_HUMAN	31.095	283	138	8	97	924	270	502	7.19e-23	102	5	15	15	2	5	6	58	28	24	44	59	27
g189.t1	109.503147021921	0.761747179630023	0.309020641939828	2.46503655823209	0.0136999272733975	0.0426869153426357	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	128	210	185	67	33	137	141	104	95	115	58	91
g10928.t1	77.7005646775353	1.71267285134165	0.560448255037959	3.05589826704992	0.0022438737641743	0.00971079684167687	sp|Q6PD31|TRAK1_MOUSE	38.743	764	337	22	187	2208	24	746	7.7e-110	370	113	157	68	37	108	79	143	73	33	32	6	35
g21398.t1	646.499052931813	1.14474915857404	0.243576063198035	4.69976049183177	2.60466787614956e-06	3.11922917522987e-05	sp|P19182|IFRD1_MOUSE	48.058	412	207	3	49	1281	40	445	8.99e-107	326	1064	796	626	572	627	762	604	406	600	500	422	422
g24128.t1	73.1233494355886	4.22514282483105	0.808189949895756	5.22790814879105	1.7143863724667e-07	2.86169524065627e-06	sp|Q00493|CBPE_MOUSE	48.663	187	89	3	91	648	44	224	3.74e-54	183	378	61	77	4	98	112	9	5	10	1	8	20
g6036.t2	4.01409102832583	5.55715326995431	1.5580744190281	3.56668025743005	0.000361532154669831	0.00211181371970027	sp|O55012|PICAL_RAT	68.248	274	86	1	1	822	1	273	2.08e-140	427	3	31	4	0	3	4	0	0	0	0	0	0
g2528.t1	5.01110853990165	-3.64243388833031	0.983032734046935	-3.70530274544896	0.000211138391283056	0.0013505683441105	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	1	0	1	0	28	18	2	14	5	7
g16991.t1	164.481565740474	3.64802546720726	0.913765635009946	3.99229882087604	6.54358413252869e-05	0.000495450028286589	sp|Q495M9|USH1G_HUMAN	53.378	148	69	0	4	447	3	150	1.29e-50	180	61	372	561	3	17	630	29	45	40	4	31	29
g20113.t1	15.5155518001211	-1.79456959296508	0.495213134070473	-3.62383278935751	0.000290269301478478	0.00175741277765881	sp|Q9H1D0|TRPV6_HUMAN	27.133	586	358	15	361	2025	99	646	1.67e-42	170	14	6	15	2	2	3	41	39	27	40	12	20
g14323.t1	156.974006450582	-1.09473959151495	0.254834678120352	-4.29588154794982	1.740004798534e-05	0.000162157515256048	sp|Q8BZE1|DMBTL_MOUSE	54.167	48	20	1	25	162	736	783	1.51e-06	54.3	111	74	88	111	63	58	390	310	257	204	240	196
g491.t1	10.3885012738001	-3.75672206662145	0.931183845857875	-4.03435055637212	5.47535239600726e-05	0.000424751980641133	sp|Q6T6S5|VKT2_BITGA	43.038	79	35	1	88	324	16	84	2.96e-15	68.6	0	3	1	2	1	0	15	54	28	5	6	29
g47.t1	21.2802085771347	1.44399381409211	0.427055764130387	3.38127695579173	0.000721497812983476	0.00380164886389033	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	47	32	49	11	8	21	37	32	15	3	8	4
g11202.t1	22.745833804759	-1.63430534188441	0.523037224513272	-3.12464441399034	0.00178020113814681	0.00806580663926924	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	17	10	5	12	7	6	85	35	29	86	13	23
g12819.t1	120.794757504891	4.6369837502091	0.672250834143817	6.89769876762561	5.28516661078103e-12	2.45221711467044e-10	sp|P79739|CP26A_DANRE	42.457	464	250	6	109	1461	28	487	5.5e-125	377	205	799	196	9	54	87	23	26	15	1	1	8
g24023.t1	25.816337929314	3.51438349343078	0.842274525577762	4.17249173126787	3.0128653671931e-05	0.000256821523246151	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	53	110	27	0	17	53	1	5	7	4	6	5
g7654.t1	5051.14234166691	0.774968263858274	0.218532219233268	3.54624259332236	0.000390766294162872	0.00225499676973446	sp|G1T168|RS10_RABIT	73.846	130	28	3	1	375	1	129	5.73e-62	191	5275	5684	3818	5521	4762	6182	4958	4013	4381	5010	3644	4730
g13673.t1	375.803327766813	1.39905382830344	0.361084180093956	3.87459186924058	0.000106803546354865	0.000751154252021643	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	544	1033	499	373	213	302	200	361	123	251	293	252
g23737.t1	61.2427051816345	-1.57925349063509	0.362372077858261	-4.35809927732015	1.31196872547891e-05	0.000126356850196149	sp|E7FDW2|PZR3B_DANRE	35.556	90	57	1	724	990	18	107	2.8e-09	63.9	27	23	26	50	17	14	156	100	100	80	160	80
g12601.t1	51.1749560338556	-1.71136788261483	0.390604238979995	-4.38133463959278	1.17954546530281e-05	0.000114960180242056	sp|Q8R536|SPRE_MERUN	40.637	251	149	0	43	795	11	261	6.95e-59	191	36	25	24	29	10	4	126	71	77	108	126	76
g9766.t1	61.0008600471178	-1.41058772291216	0.463832584734995	-3.04115702375262	0.00235670890763892	0.0101171586081057	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	28	97	48	7	10	18	136	133	73	84	83	124
g14688.t1	201.149994682754	1.42766215291154	0.272136676643482	5.24612180364749	1.55334228071061e-07	2.62873309043334e-06	sp|Q28DE0|FAKD1_XENTR	30.409	832	548	10	160	2622	20	831	1.09e-107	355	325	294	161	314	203	168	168	114	130	121	157	107
g15376.t1	774.19109745932	-1.13498402980607	0.295960221629967	-3.83492086725465	0.00012560472678989	0.000863229396471059	sp|P54939|TLN1_CHICK	64.048	331	117	2	7	999	618	946	1.45e-96	317	602	305	560	346	359	254	1961	998	974	1171	1811	1055
g110.t1	266.045780836078	1.14782465962171	0.387712897778943	2.96050161394463	0.00307138512474321	0.0125313025093711	sp|P60755|MDGA2_MOUSE	32.787	183	96	9	4	489	713	889	2.55e-13	73.9	226	408	270	276	395	134	267	144	139	205	310	156
g21683.t1	93.5132901161516	1.09132625953867	0.395114372296563	2.76205153762301	0.00574394107919089	0.0211283799230805	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	126	170	103	137	41	95	97	36	146	62	66	38
g13241.t2	217.808384169529	-2.90812655239031	0.414769322227213	-7.01143116557985	2.35892542783431e-12	1.1693103766328e-10	sp|Q5QQ53|XYLT_DROPS	30.375	293	191	9	49	915	268	551	2.98e-29	129	69	77	73	29	29	9	710	371	273	747	344	466
g3079.t1	92.713680219731	2.97194813974112	1.0723331772914	2.77147830793405	0.00558023902293069	0.0206308685930859	sp|Q2VLH6|C163A_MOUSE	30.154	325	206	8	52	999	165	477	1.95e-31	130	22	121	453	3	2	279	5	14	126	6	14	10
g13272.t1	141.873328515271	1.4053561792287	0.490987225446602	2.86230701409877	0.00420569296814732	0.0163290637153132	sp|Q8BI21|RNF38_MOUSE	76.316	114	25	1	1084	1425	353	464	1.27e-50	182	261	293	173	27	86	258	190	79	50	57	94	124
g22031.t1	118.041279373386	2.69191011743728	0.459444127848687	5.85905870653293	4.65498128888904e-09	1.16553112067068e-07	sp|A0A0G2JZ79|SIR1_RAT	39.744	78	39	1	172	405	396	465	2.92e-07	54.3	321	116	124	46	184	202	45	35	47	34	33	36
g2571.t1	10.516740608278	-1.98937204164805	0.620769388995036	-3.20468772609528	0.00135209086405803	0.00643249013460706	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7	6	7	1	0	3	27	13	8	29	33	17
g4445.t2	85.7072801620253	2.57283950828568	0.828603231507682	3.10503195070128	0.00190258471504964	0.00849740162424088	sp|Q8NF91|SYNE1_HUMAN	30.26	1811	1104	40	1	5157	5937	7680	0	671	39	289	215	8	6	251	53	9	12	33	22	65
g317.t1	321.89011216243	-1.14146800235575	0.331846217734953	-3.43974992436843	0.000582251917065328	0.0031606577588409	sp|O42123|FKB1A_XENLA	75.926	108	26	0	1	324	1	108	1.28e-58	178	129	254	306	212	58	119	843	568	573	656	236	478
g7770.t1	45.5711128567311	3.81364227467162	1.01287261672098	3.76517462483849	0.000166432725278475	0.00110391353690804	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	101	322	40	3	0	56	4	3	5	1	11	8
g6143.t1	64.4444121602842	-0.968035247395435	0.328795684585695	-2.94418477120595	0.00323806619558731	0.0130697456420531	sp|Q9D6U8|F162A_MOUSE	46.753	77	41	0	346	576	64	140	2.66e-17	78.6	58	55	66	32	13	22	140	106	104	143	40	101
g367.t1	63.5081467867814	2.58986354593613	0.433136563884522	5.97932329404222	2.24066473008286e-09	6.10183802712411e-08	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	82	101	59	35	121	102	29	22	18	20	24	16
g20922.t1	174.95686207382	-3.27309161452293	0.262134907396134	-12.4862867255474	8.86976755643933e-36	1.73670048755082e-32	sp|Q5E985|HYAL1_BOVIN	38.372	344	207	2	88	1107	43	385	3.03e-84	270	32	46	33	29	10	25	507	453	292	484	246	391
g10673.t1	1575.71579226057	-2.83090574765929	0.422998602375929	-6.69247068845727	2.19433712174843e-11	9.15873854453714e-10	sp|Q8C180|FRS2_MOUSE	57.303	89	38	0	49	315	18	106	4.53e-25	112	155	322	317	834	248	146	4197	2693	3587	3522	3237	2974
g7394.t1	47.2642199395698	-1.09311280479182	0.422223298150397	-2.58894478248913	0.00962705301939649	0.0321537959594782	sp|Q5RGJ5|C19L1_DANRE	53.43	554	225	10	1	1593	1	544	0	595	33	33	31	52	6	8	140	82	69	85	50	68
g2867.t1	98.8082749950191	-1.46564029265366	0.341524479444714	-4.29146483155952	1.77498317571538e-05	0.000164789808347592	sp|P51875|GNAO_CAEEL	85.987	157	22	0	46	516	198	354	2e-98	291	58	53	76	65	18	14	208	160	159	213	182	150
g13612.t1	54.3892051450961	-0.938073270098329	0.345796216561611	-2.71279217403234	0.00667189356689923	0.0239128090865618	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	25	41	36	22	25	30	114	50	36	163	71	114
g17337.t1	6.30903226231532	-2.02333995585785	0.831466739350883	-2.43345868222877	0.0149553421745872	0.0458543062603222	sp|Q9Z2Z7|PGPS1_CRIGR	41.837	98	57	0	214	507	71	168	2.27e-18	85.1	8	4	1	0	0	2	17	6	7	8	11	26
g11275.t1	3849.76684499208	8.04087973706837	0.822750052883027	9.77317437889192	1.46779595697428e-22	3.46258371536825e-20	sp|Q8TE57|ATS16_HUMAN	36.17	94	57	2	223	495	87	180	1.11e-08	58.2	5965	1824	3797	60	6861	16051	51	30	12	8	45	41
g8119.t1	75.7660388940273	0.924854021706983	0.358033564231389	2.58314893938064	0.00979030479729504	0.0325844242616075	sp|P40616|ARL1_HUMAN	77.844	167	37	0	43	543	15	181	3.56e-96	279	120	66	86	68	70	84	54	53	105	44	65	51
g10668.t1	996.90996937674	-0.866870629775864	0.178078401421726	-4.86791560826591	1.12781469489777e-06	1.50726006749017e-05	sp|Q14247|SRC8_HUMAN	46.957	115	53	2	460	798	441	549	1.24e-21	97.4	636	600	726	565	420	624	1800	1604	1425	1431	1830	1335
g20980.t1	160.892579101741	1.92119751052273	0.416885334668521	4.60845549304423	4.05671186869475e-06	4.57021970017509e-05	sp|Q04832|HEXP_LEIMA	40.323	248	95	7	109	717	1	240	1.49e-34	127	186	192	282	262	180	135	110	77	179	53	48	49
g21119.t1	1068.1488079266	1.14550140742181	0.337311029569676	3.39597969530726	0.000683834321979553	0.00363252198164939	sp|Q9BXW9|FACD2_HUMAN	35.009	1054	561	23	28	2859	20	1059	0	577	1778	1425	490	1422	806	1537	917	914	757	943	448	854
g4796.t1	95.9451172488674	0.895991838018436	0.332622601403079	2.69371905047623	0.00706596976186892	0.0250569123677791	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	106	74	77	113	132	82	75	48	91	85	78	90
g12885.t1	20.8184232496259	2.13317433360302	0.869439367190955	2.45350557393672	0.0141471346887015	0.0438223219751265	sp|Q9R1B9|SLIT2_MOUSE	46.429	476	248	3	1	1419	765	1236	2.12e-149	466	18	19	59	1	2	81	20	7	2	13	4	15
g4290.t1	28.4617644975137	1.6011825179305	0.478449774157319	3.34660523301661	0.000818076218035292	0.00423083263315663	sp|P59190|RAB15_HUMAN	64.286	84	30	0	1	252	1	84	1.51e-35	122	51	23	31	14	39	46	11	17	15	9	24	23
g11478.t1	16.3700987937202	3.63134356114671	1.08099059176165	3.35927397409523	0.000781475492896385	0.0040716578368577	sp|Q86PM4|FGFR_HYDVU	56.757	74	32	0	4	225	673	746	1.78e-25	102	15	1	19	5	63	11	9	1	0	3	0	3
g17849.t1	383.002157064982	-1.69876304527539	0.295017670672177	-5.75817387956755	8.50287462712075e-09	1.99384772693442e-07	sp|Q96PE3|INP4A_HUMAN	49.128	344	171	2	1738	2766	637	977	9.24e-103	345	200	155	162	248	83	83	978	1032	603	683	528	556
g554.t1	4.84575321935076	2.81103383558663	1.12746715476136	2.49322902553344	0.0126587165590888	0.0401194027560632	sp|Q80V42|CBPM_MOUSE	43.896	385	205	7	79	1233	21	394	5e-108	329	3	8	22	1	0	12	8	1	3	0	0	1
g3920.t1	965.636319391902	2.5869753176092	0.362634874972385	7.13382935881773	9.76143362318011e-13	5.29442854132595e-11	sp|Q4R8N7|STIP1_MACFA	53.047	558	242	6	16	1680	3	543	0	563	1976	1355	989	1529	1054	1372	281	295	594	223	331	236
g527.t1	1137.02660555148	7.60595729306463	0.848180749700516	8.96737787995096	3.03656884280557e-19	4.71873158270898e-17	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1596	685	257	1012	4464	504	17	25	16	1	5	10
g10884.t1	2412.73150986817	0.98290325272955	0.209549583225328	4.69055217195368	2.7246874055576e-06	3.24115306201809e-05	sp|Q9NB33|RL44_OCHTR	79.808	104	21	0	1	312	1	104	1.63e-55	170	2606	3608	1983	2498	2131	3017	2141	1537	1578	2421	1664	2555
g22178.t1	4488.14446064221	1.02731305673396	0.23777174713924	4.32058505307764	1.55616060113647e-05	0.000147338610107602	sp|O42387|RS24_TAKRU	77.863	131	28	1	1	393	1	130	3.14e-59	182	5255	6841	3098	4280	4336	5641	3536	2672	2792	3971	4333	4283
g18021.t1	387.139555959712	2.13925242319405	0.691677972188816	3.09284451610391	0.0019824797375129	0.00878971703044784	sp|Q9GV77|FREM2_LYTVA	63.387	1860	638	6	124	5580	105	1962	0	2327	1216	1732	447	129	89	278	613	82	44	36	21	229
g16952.t1	113.009497365827	-2.59005252180529	0.48245387157925	-5.36849774534316	7.93951835859876e-08	1.47351440247738e-06	sp|P80147|GABT_PIG	49.761	209	105	0	1	627	290	498	1.14e-72	231	12	19	84	16	10	32	330	301	159	308	208	152
g21781.t1	462.039918933625	1.47304154042259	0.307217729008707	4.79478038320126	1.62853142412362e-06	2.07056138210003e-05	sp|Q6TH47|STBPA_DANRE	51.282	195	91	3	829	1413	228	418	3.09e-66	221	748	1116	576	255	428	424	401	219	303	312	307	263
g12146.t2	40.5796971249434	4.08452886978887	0.79021480478114	5.16888426422248	2.35495670710083e-07	3.81074812603588e-06	sp|Q5T089|MORN1_HUMAN	51.087	276	132	2	61	879	25	300	1.96e-86	281	80	77	28	41	90	36	5	6	10	0	0	11
g11859.t1	154.804604821732	2.71033849513835	0.945230870439263	2.86738254102811	0.00413882405312914	0.0161077668376602	sp|Q9NQ86|TRI36_HUMAN	31.316	760	407	18	13	2235	26	689	3.86e-110	355	143	1164	175	3	4	177	51	25	20	103	24	15
g22261.t1	38.06381513015	3.74339966487727	0.809944236321631	4.62179925111629	3.80426061241075e-06	4.31811146614508e-05	sp|Q5G271|NETR_PANTR	35.922	206	116	5	358	963	642	835	9.24e-32	129	250	43	41	4	42	20	6	11	3	2	12	1
g10112.t1	26.8312266523244	-4.44682378612767	0.741929278067758	-5.99359523553073	2.05251871387041e-09	5.61289335441097e-08	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	1	4	0	3	1	59	16	68	115	96	22
g23375.t1	2.30094004600927	-3.31361168074909	1.16127007820476	-2.85343757919922	0.00432490235169602	0.016715670755272	sp|A9JS49|COQ4_XENLA	56.098	205	89	1	274	888	44	247	8.82e-78	241	1	1	0	0	0	0	10	3	8	7	1	4
g12486.t1	77.8034339794808	-1.45922193336233	0.342287516630619	-4.26314680630628	2.01567994254595e-05	0.000183909661113931	sp|A2VE15|FADS6_BOVIN	48.048	333	171	2	58	1053	11	342	6.83e-108	322	33	69	49	16	12	46	201	193	104	152	99	109
g22797.t1	71.8609072907675	0.791470868887244	0.287809623101174	2.74998056131368	0.00595988001337664	0.0217754153129156	sp|A6NAF9|TRD7A_DANRE	32.642	193	123	4	874	1437	453	643	7.45e-21	100	124	140	80	56	46	44	90	79	59	68	29	66
g23739.t1	200.591071865847	1.19721151336327	0.322137662891553	3.71645930071303	0.000202034167903022	0.00130254494815317	sp|B2GUY0|MA1B1_RAT	52.252	666	275	12	19	1956	11	653	0	657	287	172	160	220	256	240	210	136	161	122	147	102
g1664.t1	404.989724704207	0.682783148739425	0.267279860389163	2.5545626510927	0.0106321293944326	0.0348180454161213	sp|Q7ZWX9|MIDNB_XENLA	39.206	403	213	8	64	1194	7	403	3.91e-59	203	646	1049	585	163	158	271	554	461	460	322	178	270
g431.t1	438.29628548619	1.58349773299156	0.657095480658903	2.40984420012098	0.0159593341087268	0.0484771582142215	sp|Q924S4|KREM1_RAT	39.806	103	56	3	88	393	117	214	1.41e-14	79	795	190	342	1519	40	637	258	300	296	478	100	110
g10545.t1	254.477584318007	-3.34412685833174	0.351820538978551	-9.50520645565724	1.99651581206836e-21	4.03008037116479e-19	sp|Q9HCB6|SPON1_HUMAN	42.857	189	97	4	124	678	54	235	2.22e-62	147	38	57	26	54	34	20	764	728	341	807	462	383
g17121.t1	54.1260446870118	3.99013824557059	0.538946968343605	7.40358231874621	1.32558923796638e-13	8.56601890408637e-12	sp|A2APV2|FMNL2_MOUSE	36.148	379	236	3	403	1521	609	987	5.14e-66	239	24	33	24	122	118	113	6	5	1	2	7	15
g22050.t1	14.7673250352687	1.28020316740555	0.532720833700317	2.4031407942377	0.0162549277168668	0.0491762665957252	sp|Q5PQ44|CF299_XENLA	79.06	234	47	2	1	699	1	233	6.69e-127	361	36	21	39	3	8	12	18	14	10	8	1	12
g5712.t1	566.231559262873	3.19445481064106	0.592751293249135	5.38919922575086	7.07723167675095e-08	1.33370737469474e-06	sp|B2GV36|S22AD_RAT	32.176	547	348	7	4	1638	3	528	7.72e-86	280	2250	536	498	163	627	1094	88	48	75	195	355	203
g22164.t1	5.32060111444301	-2.1171936429587	0.817196155231739	-2.59080225647698	0.00957524941048019	0.0320320149422864	sp|Q9UBQ7|GRHPR_HUMAN	53.667	300	134	3	100	984	29	328	4.13e-105	313	4	1	4	2	0	0	11	10	3	16	19	6
g210.t1	33.6626611471643	3.87905919471451	1.21443489395811	3.19412692604032	0.00140254437144747	0.00663168770657846	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	119	13	50	3	33	88	77	0	1	2	0	1
g19150.t1	6.20711009469009	3.74252600239051	1.55376639781261	2.40867997123586	0.0160103303161455	0.0485943679414243	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20	0	0	0	19	9	1	1	0	0	3	1
g9328.t1	75.7709924503172	-1.53928199606112	0.247477549295838	-6.21988540148766	4.97518122340635e-10	1.58913618848771e-08	sp|Q3UHA3|SPTCS_MOUSE	28.439	1076	608	37	157	3183	88	1068	5.49e-71	263	29	37	48	39	14	32	160	113	96	178	173	119
g9037.t1	295.961650275099	2.38393472305043	0.478548607149894	4.98159369274627	6.30627378628296e-07	9.059195945372e-06	sp|A0A1P8ARG1|NVL_ARATH	31.356	118	76	4	859	1209	532	645	8.93e-09	61.2	425	419	514	346	335	411	360	101	112	18	78	126
g13931.t1	3214.03834703337	1.83227418391702	0.289232044955181	6.33496258756857	2.3739887151647e-10	8.04814458394694e-09	sp|P11279|LAMP1_HUMAN	26.379	417	260	12	340	1539	31	417	2.95e-26	114	5069	3601	3542	4314	3700	4331	2519	1600	2158	1139	1721	1206
g17187.t1	7.73223283437524	-2.59785018351954	0.625814607210575	-4.15114980313237	3.30809142805252e-05	0.000277993262494714	sp|O43808|PM34_HUMAN	56.066	305	125	4	19	918	4	304	1.34e-110	326	2	2	4	2	0	2	40	16	9	17	13	11
g3936.t1	171.486268891957	1.91186543910685	0.401327597499883	4.76385240142228	1.89931456475044e-06	2.36117963033737e-05	sp|Q91YE3|EGLN1_MOUSE	40.374	374	199	7	43	1128	21	382	5.42e-83	264	490	418	135	97	187	106	111	87	112	74	78	63
g10697.t1	2.19467131554244	4.07373718482926	1.37649271574129	2.95950508000721	0.0030813362163776	0.012558818300723	sp|Q62407|SPEG_MOUSE	36	75	45	1	3	227	1041	1112	1.56e-12	49.3	3	9	9	1	0	3	0	1	0	0	0	0
g11398.t1	9.36314763716727	3.65669329496625	1.10904975658054	3.29714088413912	0.000976744934099671	0.00491005540684764	sp|Q63421|PDE1C_RAT	56.776	428	180	4	301	1578	89	513	1.42e-168	507	14	26	28	4	1	19	7	13	0	0	0	0
g13808.t1	86.341148095068	1.35499097446215	0.278087376093528	4.87253680298827	1.10174323974591e-06	1.4795701395216e-05	sp|Q7TM99|MOT9_MOUSE	28.07	513	325	13	25	1542	3	478	8.06e-43	163	129	88	97	129	70	110	39	56	56	70	83	43
g19141.t1	3.06862024939712	5.25192787604492	1.61091745814717	3.26020917427113	0.00111330075404952	0.00546243402360746	sp|Q96DM1|PGBD4_HUMAN	27.273	231	147	7	487	1125	97	324	8.84e-17	85.5	0	9	3	2	9	3	0	0	0	0	0	0
g9005.t1	21.4200040667379	-1.74667276531075	0.45264702351773	-3.85879653363574	0.000113946751742532	0.000792849111271773	sp|Q4V7Q6|ULK3_XENLA	54.025	472	206	2	25	1440	8	468	1.46e-161	468	4	22	14	6	2	7	76	51	28	27	38	32
g4839.t1	576.021047784423	1.15601767599634	0.31013204543985	3.727501536827	0.000193387382061001	0.00125464709766548	sp|A5D6U8|ACP7_DANRE	56.881	436	159	9	40	1287	17	443	7.04e-174	496	952	358	426	650	671	790	601	437	281	469	434	355
g10188.t1	720.931686284347	-0.792862068196259	0.328206384427856	-2.41574236765202	0.0157031677903763	0.0478326112843136	sp|E7F9L8|MYO1D_DANRE	58.689	1007	407	8	1	3009	1	1002	0	1181	339	377	558	868	277	270	1594	1326	922	1158	909	883
g13051.t1	350.306652591977	-2.02830418449957	0.387500674008756	-5.2343242748882	1.65589521236646e-07	2.78065422453991e-06	sp|O76093|FGF18_HUMAN	36.29	124	75	2	184	552	56	176	5.97e-23	95.5	89	107	137	211	96	49	926	635	865	770	370	604
g11394.t1	44.9753118001163	2.40862662320737	0.421671699439307	5.71208982345768	1.11597154131811e-08	2.54967593687382e-07	sp|A7YY35|K2012_BOVIN	28.685	251	113	10	169	768	4	239	2.97e-09	66.2	124	99	80	46	24	41	41	28	25	16	0	10
g4757.t1	7.41153941518858	2.36387650354164	0.70869203054177	3.33554830824688	0.000851313613405394	0.00437499227046657	sp|Q8NHU2|CFA61_HUMAN	49.837	307	152	1	1	921	933	1237	1.47e-94	307	28	19	9	5	1	11	6	2	2	4	0	4
g465.t1	6.5927828736235	3.03813684253098	0.879073349298272	3.45606751126763	0.000548118020274831	0.00300620471624123	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	31	22	17	0	1	3	6	1	1	2	0	0
g22468.t1	15.2343264585355	-1.48396145592151	0.57824522944004	-2.56631854508951	0.0102784387582369	0.0339379141460841	sp|B4HJA7|CRBN_DROSE	28.155	103	54	3	124	420	452	538	4.82e-06	49.3	11	15	11	3	0	8	51	35	11	48	14	15
g16405.t1	72.6674020700025	-1.05222317755468	0.31460296446436	-3.34460668336736	0.000823993325651092	0.0042535695534533	sp|Q803V5|LST8_DANRE	52.012	323	85	4	7	765	2	324	1e-117	342	41	40	44	81	16	25	182	96	98	137	109	115
g10143.t1	40.292333929225	-1.32902513319593	0.349948337010781	-3.7977752503364	0.000146000610907405	0.000983044003289883	sp|Q9UJ83|HACL1_HUMAN	54.448	281	122	4	97	936	301	576	6.47e-101	310	14	15	31	28	8	22	105	79	76	56	46	69
g11789.t1	32.5111029064658	-1.14437794342384	0.435736735273098	-2.62630586495445	0.00863172150290388	0.0294954811565197	sp|Q58CP2|SUMF2_BOVIN	49.442	269	99	2	124	840	30	291	2.04e-87	268	16	19	45	8	7	15	89	69	69	63	14	36
g20559.t1	111.13214364012	-0.902710254171156	0.308368657863318	-2.92737355484186	0.00341838028969466	0.0136595685861676	sp|Q9D1L9|LTOR5_MOUSE	51.685	89	43	0	1	267	1	89	1.8e-20	80.9	56	78	84	110	33	38	213	121	166	209	230	132
